"No.","Time","Source","Destination","Protocol","Length","Info"
"4280","60.589842","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=954 Ack=91179 Win=65616 Len=0"
"4281","60.590264","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=954 Ack=93913 Win=62880 Len=0"
"4282","60.590265","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=954 Ack=95280 Win=64984 Len=0"
"4283","60.599621","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=95280 Ack=954 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4284","60.600423","192.168.66.1","192.168.66.22","DNS","275","Standard query response 0x4a70 A partner.shareaholic.com CNAME prod-public-lb-1164607915.us-east-1.elb.amazonaws.com A 50.16.196.229 A 54.243.70.233 A 23.21.145.195 A 23.21.77.56 A 54.225.218.146 A 54.225.154.206 A 54.243.173.6 A 54.235.107.163"
"4285","60.602145","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","66","50497  >  https(443) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4286","60.602146","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","66","50498  >  https(443) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4287","60.740216","aemmiphbweeuef59.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"4288","60.740255","216.9.81.189","192.168.66.22","TCP","66","http(80)  >  50495 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1367 SACK_PERM WS=4"
"4289","60.740551","192.168.66.22","216.9.81.189","TCP","60","50495  >  http(80) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4290","60.781691","192.168.66.22","aemmiphbweeuef59.com","TLSv1","219","Application Data"
"4291","60.781692","192.168.66.22","aemmiphbweeuef59.com","TLSv1","203","Application Data"
"4292","60.806891","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=954 Ack=96647 Win=65616 Len=0"
"4293","60.904573","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","HTTP","429","HTTP/1.1 200 OK  (text/css)"
"4294","60.904614","216.9.81.189","192.168.66.22","TCP","66","http(80)  >  50496 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1367 SACK_PERM WS=4"
"4295","60.904905","192.168.66.22","216.9.81.189","TCP","60","50496  >  http(80) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4296","60.905515","192.168.66.22","216.9.81.189","HTTP","895","GET /wp-admin/admin-ajax.php?action=shareaholic_share_counts_api&url=http%3A%2F%2Fwww.zhfnmendain.kz%2F&services%5B%5D=twitter&services%5B%5D=facebook&services%5B%5D=google_plus&services%5B%5D=linkedin&services%5B%5D=email_this&services%5B%5D=all HTTP/1.1 "
"4297","60.910963","192.168.66.22","198.41.215.186","TCP","66","50499  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4298","60.911392","192.168.66.22","198.41.215.186","TCP","66","50500  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4299","61.049993","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","HTTP","424","GET /assets/pub/share-buttons/2014_07_08/classic-popular.png HTTP/1.1 "
"4300","61.053340","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","66","https(443)  >  50498 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM WS=256"
"4301","61.053381","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","66","https(443)  >  50497 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM WS=256"
"4302","61.053673","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50498  >  https(443) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4303","61.053675","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50497  >  https(443) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4304","61.054102","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","SSLv2","126","Client Hello"
"4305","61.054104","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","SSLv2","126","Client Hello"
"4306","61.231926","fonts.gstatic.com","192.168.66.22","TCP","54","http(80)  >  50469 [FIN, ACK] Seq=18179 Ack=1333 Win=45568 Len=0"
"4307","61.231992","aemmiphbweeuef59.com","192.168.66.22","TCP","54","https(443)  >  50494 [ACK] Seq=1083 Ack=765 Win=17920 Len=0"
"4308","61.232032","198.41.215.186","192.168.66.22","TCP","66","http(80)  >  50499 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM WS=1024"
"4309","61.232067","198.41.215.186","192.168.66.22","TCP","66","http(80)  >  50500 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM WS=1024"
"4310","61.232130","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=97022 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4311","61.232195","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=98389 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4312","61.232257","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=99756 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4313","61.232271","192.168.66.22","fonts.gstatic.com","TCP","60","50469  >  http(80) [ACK] Seq=1333 Ack=18180 Win=65616 Len=0"
"4314","61.232274","192.168.66.22","198.41.215.186","TCP","60","50499  >  http(80) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4315","61.232601","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"4316","61.232602","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=1324 Ack=99756 Win=65616 Len=0"
"4317","61.232704","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=101123 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4318","61.232768","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=102490 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4319","61.232829","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=103857 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4320","61.232890","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=105224 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4321","61.233007","192.168.66.22","198.41.215.186","HTTP","372","GET /ajax/libs/font-awesome/4.1.0/css/font-awesome.min.css HTTP/1.1 "
"4322","61.233340","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=1324 Ack=102490 Win=65616 Len=0"
"4323","61.233341","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=1324 Ack=105224 Win=65616 Len=0"
"4324","61.353651","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","TCP","1421","http(80)  >  50418 [ACK] Seq=106591 Ack=1324 Win=18944 Len=1367 [TCP segment of a reassembled PDU]"
"4325","61.353721","dsms0mj1bbhn4.cloudfront.net","192.168.66.22","HTTP","789","HTTP/1.1 200 OK  (PNG)"
"4326","61.354349","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=1324 Ack=107958 Win=65616 Len=0"
"4327","61.474469","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","54","https(443)  >  50498 [ACK] Seq=1 Ack=73 Win=14848 Len=0"
"4328","61.474524","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","54","https(443)  >  50497 [ACK] Seq=1 Ack=73 Win=14848 Len=0"
"4329","61.474593","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","1421","Server Hello"
"4330","61.475224","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","1421","https(443)  >  50497 [ACK] Seq=1368 Ack=73 Win=14848 Len=1367 [TCP segment of a reassembled PDU]"
"4331","61.475297","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","995","Certificate, Server Key Exchange, Server Hello Done"
"4332","61.475902","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50497  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"4333","61.476088","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","1421","Server Hello"
"4334","61.476844","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TCP","1421","https(443)  >  50498 [ACK] Seq=1368 Ack=73 Win=14848 Len=1367 [TCP segment of a reassembled PDU]"
"4335","61.477512","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50498  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"4336","61.507034","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4337","61.508668","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","995","Certificate, Server Key Exchange, Server Hello Done"
"4338","61.525321","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4339","61.525603","198.41.215.186","192.168.66.22","TCP","54","http(80)  >  50499 [ACK] Seq=1 Ack=319 Win=16384 Len=0"
"4340","61.525666","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50499 [ACK] Seq=1 Ack=319 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4341","61.525734","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50499 [ACK] Seq=1368 Ack=319 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4342","61.526414","192.168.66.22","198.41.215.186","TCP","60","50499  >  http(80) [ACK] Seq=319 Ack=2735 Win=65616 Len=0"
"4343","61.561518","192.168.66.22","dsms0mj1bbhn4.cloudfront.net","TCP","60","50418  >  http(80) [ACK] Seq=1324 Ack=108693 Win=64880 Len=0"
"4344","61.660181","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50499 [ACK] Seq=2735 Ack=319 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4345","61.660252","198.41.215.186","192.168.66.22","HTTP","1094","HTTP/1.1 200 OK  (text/css)"
"4346","61.660913","192.168.66.22","198.41.215.186","TCP","60","50499  >  http(80) [ACK] Seq=319 Ack=5142 Win=65616 Len=0"
"4347","61.698427","192.168.66.22","198.41.215.186","HTTP","408","GET /ajax/libs/font-awesome/4.1.0/fonts/fontawesome-webfont.eot? HTTP/1.1 "
"4348","61.884667","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"4349","61.884721","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"4350","61.890637","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TLSv1","891","Application Data"
"4351","62.048682","198.41.215.186","192.168.66.22","TCP","54","http(80)  >  50500 [ACK] Seq=1 Ack=355 Win=16384 Len=0"
"4352","62.084589","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50498  >  https(443) [ACK] Seq=207 Ack=3735 Win=64616 Len=0"
"4353","62.234227","216.9.81.189","192.168.66.22","TCP","498","http(80)  >  50496 [PSH, ACK] Seq=1 Ack=842 Win=7524 Len=444 [TCP segment of a reassembled PDU]"
"4354","62.234284","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","192.168.66.22","TLSv1","907","Application Data"
"4355","62.240568","192.168.66.22","192.168.66.1","DNS","73","Standard query 0xec17 A cc.chango.com"
"4356","62.241258","192.168.66.22","192.168.66.1","DNS","74","Standard query 0x3da3 A px.owneriq.net"
"4357","62.341471","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=1083 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4358","62.341547","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=2450 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4359","62.341615","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=3817 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4360","62.342209","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50494  >  https(443) [ACK] Seq=765 Ack=3817 Win=65536 Len=0"
"4361","62.342229","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=5184 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4362","62.342307","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=6551 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4363","62.342368","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=7918 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4364","62.342432","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=9285 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4365","62.342904","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50494  >  https(443) [ACK] Seq=765 Ack=6551 Win=65536 Len=0"
"4366","62.342906","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50494  >  https(443) [ACK] Seq=765 Ack=9285 Win=65536 Len=0"
"4367","62.343013","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=10652 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4368","62.343084","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=12019 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4369","62.343682","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50494  >  https(443) [ACK] Seq=765 Ack=12019 Win=65536 Len=0"
"4370","62.383586","aemmiphbweeuef59.com","192.168.66.22","TCP","1421","https(443)  >  50494 [ACK] Seq=13386 Ack=765 Win=17920 Len=1367 [TCP segment of a reassembled PDU]"
"4371","62.384267","192.168.66.22","aemmiphbweeuef59.com","TCP","60","50494  >  https(443) [ACK] Seq=765 Ack=14753 Win=65536 Len=0"
"4372","62.434610","192.168.66.22","prod-public-lb-1164607915.us-east-1.elb.amazonaws.com","TCP","60","50497  >  https(443) [ACK] Seq=1044 Ack=4588 Win=65616 Len=0"
"4373","62.434612","192.168.66.22","216.9.81.189","TCP","60","50496  >  http(80) [ACK] Seq=842 Ack=445 Win=65172 Len=0"
"4374","62.436489","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=1 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4375","62.436562","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=1368 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4376","62.436627","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=2735 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4377","62.437254","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=2735 Win=65616 Len=0"
"4378","62.437274","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=4102 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4379","62.437350","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=5469 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4380","62.437410","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=6836 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4381","62.437473","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=8203 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4382","62.437612","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=5469 Win=65616 Len=0"
"4383","62.438009","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=8203 Win=65616 Len=0"
"4384","62.438025","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=9570 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4385","62.438094","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=10937 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4386","62.438361","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=10937 Win=64248 Len=0"
"4387","62.438719","192.168.66.22","198.41.215.186","TCP","60","[TCP Window Update] 50500  >  http(80) [ACK] Seq=355 Ack=10937 Win=65616 Len=0"
"4388","62.454088","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=12304 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4389","62.454778","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=13671 Win=65616 Len=0"
"4390","62.455646","192.168.66.1","192.168.66.22","DNS","166","Standard query response 0xec17 A cc.chango.com CNAME wildcard.chango.com.edgekey.net CNAME e846.g.akamaiedge.net A 2.21.99.146"
"4391","62.455746","192.168.66.1","192.168.66.22","DNS","160","Standard query response 0x3da3 A px.owneriq.net CNAME px.owneriq.net.edgekey.net CNAME e4659.g.akamaiedge.net A 2.21.90.227"
"4392","62.457326","192.168.66.22","e4659.g.akamaiedge.net","TCP","66","50501  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4393","62.457328","192.168.66.22","e846.g.akamaiedge.net","TCP","66","50502  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4394","62.457716","192.168.66.22","e846.g.akamaiedge.net","TCP","66","50503  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4395","62.457717","192.168.66.22","e4659.g.akamaiedge.net","TCP","66","50504  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"4396","62.606239","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=13671 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4397","62.606309","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=15038 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4398","62.606373","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=16405 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4399","62.606436","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=17772 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4400","62.606909","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=16405 Win=65616 Len=0"
"4401","62.606911","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=19139 Win=65616 Len=0"
"4402","62.607023","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=19139 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4403","62.614892","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=20506 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4404","62.615565","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=21873 Win=65616 Len=0"
"4405","62.615681","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=21873 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4406","62.615754","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=23240 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4407","62.616429","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=24607 Win=65616 Len=0"
"4408","62.616458","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=24607 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4409","62.616530","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=25974 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4410","62.616591","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=27341 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4411","62.617174","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=27341 Win=65616 Len=0"
"4412","62.621903","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=28708 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
"4413","62.622574","192.168.66.22","198.41.215.186","TCP","60","50500  >  http(80) [ACK] Seq=355 Ack=30075 Win=65616 Len=0"
"4414","62.622688","198.41.215.186","192.168.66.22","TCP","1421","http(80)  >  50500 [ACK] Seq=30075 Ack=355 Win=16384 Len=1367 [TCP segment of a reassembled PDU]"
